loan_status,total_pymnt_inv,int_rate,emp_length,title,delinq_2yrs,total_rec_int,emp_title,mths_since_recent_inq,pub_rec_bankruptcies,open_rv_24m,il_util,num_bc_tl,annual_inc,zip_code,addr_state,dti,mo_sin_old_il_acct,tot_coll_amt,open_il_24m,total_cu_tl,bc_util,mo_sin_old_rev_tl_op,earliest_cr_line,last_credit_pull_d
Paid,97.63,11.99%,1 year,Debt consolidation,0,27.98,Inspector,7,0,2,77,4,41000,776xx,TX,24.9,30,0,2,0,42.3,44,Apr-2014,Feb-2018
Paid,262.48,12.62%,4 years,Other,1,78.52,Project Manager,11,1,5,36,10,52000,281xx,NC,37.09,137,0,0,3,68.3,146,Oct-2005,Feb-2018
Paid,431.47,11.99%,9 years,Debt consolidation,0,186.51,Manager,1,0,1,93,11,65000,199xx,DE,31.61,158,0,5,0,0.1,327,Sep-1990,Feb-2018
Paid,599.58,7.35%,10+ years,Credit card refinancing,0,102.08,Construction supervisor,1,1,3,52,7,81000,631xx,MO,23.99,171,0,2,11,49.7,171,Sep-2003,Feb-2018
Paid,281.27,16.02%,5 years,Other,0,149.52,Manager,9,1,1,NA,3,70000,117xx,NY,0.43,NA,0,0,0,39.5,140,Apr-2006,Feb-2018
Paid,802.13,18.06%,9 years,Credit card refinancing,3,438.96,Tractor trailer driver,2,0,4,62,9,98695,060xx,CT,14.59,146,0,1,0,74.3,78,Oct-2005,Feb-2018
Paid,490.76,9.44%,10+ years,Debt consolidation,1,176.21,chemical operator,0,0,4,49,16,165000,775xx,TX,16.28,160,0,0,11,32.4,205,Nov-2000,Feb-2018
Paid,387.49,9.44%,< 1 year,Debt consolidation,0,77.05,substitute custodian/maintenance,0,0,0,NA,4,30000,989xx,WA,6.12,NA,0,0,0,27.1,229,Nov-1998,Feb-2018
Paid,210.85,6.08%,NA,Home improvement,0,33.11,NA,2,0,3,58,8,84000,757xx,TX,33.78,173,0,4,3,44.9,396,Dec-1984,Feb-2018
Paid,336.93,7.35%,2 years,Credit card refinancing,0,62.88,Educator,8,0,1,61,7,57877,115xx,NY,25.15,95,0,4,2,38.4,105,Mar-2009,Feb-2018
Paid,324.24,7.97%,10+ years,Debt consolidation,1,65.09,Sales,9,0,0,24,6,120000,945xx,CA,14.77,170,0,0,2,54.1,220,Aug-1999,Feb-2018
Paid,366.75,11.99%,10+ years,Other,0,158.54,Senior detailer/ project coordinator,0,0,1,24,1,56000,306xx,GA,20.45,151,0,0,1,NA,166,Feb-2004,Feb-2018
Paid,392.61,9.44%,10+ years,Debt consolidation,0,140.97,Shop Foreman,6,0,7,69,13,85000,773xx,TX,19.6,84,0,2,0,9.5,96,Dec-2009,Feb-2018
Paid,118.49,15.05%,10+ years,Debt consolidation,0,40.97,Supervisor,6,0,2,84,17,75000,295xx,SC,28.21,122,0,2,0,43.6,398,Feb-1984,Dec-2017
Paid,1315.43,13.59%,4 years,Credit card refinancing,0,607.56,Chief Credit Officer,8,1,8,94,11,185000,926xx,CA,12.32,125,0,1,1,62,151,May-2005,Feb-2018
Paid,97.63,11.99%,8 years,Debt consolidation,0,27.98,Operations Manager,2,0,1,89,4,100000,925xx,CA,15.62,26,0,1,0,79.8,203,Jan-2001,Feb-2018
Paid,320.91,10.91%,5 years,Debt consolidation,0,84.86,Regional Vice President,1,0,1,75,4,150000,334xx,FL,12.62,156,0,2,0,60.4,94,Dec-2004,Feb-2018
Paid,595.57,6.72%,< 1 year,Home improvement,0,93.33,Senior Specialist,4,1,2,60,11,130000,761xx,TX,14.27,191,0,1,0,30.3,213,Mar-2000,Feb-2018
Paid,763.2,7.97%,1 year,Debt consolidation,0,92.98,Sr. Director of Engineering,16,0,0,36,2,170000,786xx,TX,16.56,142,1031,1,0,63.5,77,Feb-2006,Feb-2018
Paid,320.17,16.02%,10+ years,Debt consolidation,0,183.2,Payroll Coordinator,0,0,3,78,26,63300,601xx,IL,35.72,138,0,2,0,34.9,183,Sep-2002,Feb-2018
Paid,40.63,15.05%,10+ years,Other,0,14.05,accounts payable,10,0,1,75,6,65000,114xx,NY,28.53,75,0,2,0,74.3,272,Apr-1995,Feb-2018
Paid,334.14,6.72%,10+ years,Debt consolidation,0,57.49,Manager,NA,0,0,27,7,75000,208xx,MD,21.65,146,0,0,0,78.7,168,Dec-2003,Feb-2018
Paid,592.64,6.08%,< 1 year,Debt consolidation,0,83.5,Assurance Associate,6,1,0,13,4,60000,068xx,CT,17.96,93,0,0,6,15.2,139,May-2006,Feb-2018
Paid,198.52,13.59%,4 years,Debt consolidation,0,63.42,Union counterman,6,1,3,66,3,50000,551xx,MN,13.61,109,0,1,0,80.2,46,Nov-2008,Feb-2018
Paid,215.74,11.99%,10+ years,Debt consolidation,0,93.26,Lpn/surgical tech,16,1,1,85,4,56000,148xx,NY,17.83,116,0,3,0,42.5,277,Nov-1994,Feb-2018
Paid,585.97,16.02%,NA,Debt consolidation,0,311.5,NA,0,0,3,NA,3,90000,950xx,CA,0.41,116,0,0,0,25.8,224,Apr-1999,Feb-2018
Paid,253.47,9.93%,9 years,Credit card refinancing,0,61.79,Speech Language Pathologist,6,0,2,79,5,52000,462xx,IN,15.81,148,0,2,0,79,158,Oct-2004,Feb-2018
Paid,293.39,7.35%,2 years,Debt consolidation,0,85.75,Teacher,13,0,3,84,7,50000,070xx,NJ,19.03,146,0,1,0,49.4,93,Oct-2005,Feb-2018
Paid,223.02,13.59%,10+ years,Credit card refinancing,0,105.7,Property maintenance,1,0,4,52,4,52000,972xx,OR,16.66,65,0,2,1,54.6,37,Jul-2012,Feb-2018
Paid,121.51,6.72%,6 years,Debt consolidation,0,20.91,Customer service representative,12,0,4,67,4,31000,762xx,TX,17.46,54,0,2,0,16.2,431,Jan-1982,Feb-2018
Paid,357.83,5.32%,2 years,Home improvement,0,49.65,Sr Data Analyst,3,0,1,35,4,124000,281xx,NC,6,62,0,2,4,0,202,Feb-2001,Feb-2018
Paid,206.61,9.93%,10+ years,Home improvement,0,77.23,Registered Nurse,5,0,0,85,9,120000,103xx,NY,21.68,164,0,1,1,14.4,295,May-1993,Feb-2018
Paid,604.06,11.99%,10+ years,Debt consolidation,0,261.12,IT Coordinator,4,0,2,46,7,70000,967xx,HI,18.52,172,0,0,2,56.7,166,Aug-2003,Dec-2017
Paid,225.28,14.08%,10+ years,Debt consolidation,1,109.51,Work Week Manager,16,0,2,2,11,110000,212xx,MD,9.35,126,0,0,0,29.4,185,Jul-2002,Feb-2018
Paid,596.59,19.03%,NA,Credit card refinancing,1,220.63,NA,1,0,2,87,3,25000,720xx,AR,22.15,187,202,2,1,3,124,May-2002,Feb-2018
Paid,225.91,6.08%,10+ years,Vacation,0,35.47,Manager,4,0,0,96,14,92000,112xx,NY,14.32,80,0,6,4,13.1,187,May-2002,Feb-2018
Paid,312.62,10.42%,6 years,Credit card refinancing,0,121.57,IT Consultant,18,0,1,74,19,120000,553xx,MN,38.5,81,0,1,3,80.1,351,Sep-1988,Feb-2018
Paid,595.67,6.08%,7 years,Debt consolidation,0,86.53,Administrative Asst III,16,0,3,38,9,68000,945xx,CA,9.42,131,0,0,1,12.8,384,Dec-1985,Feb-2018
Paid,597.6,19.03%,10+ years,Credit card refinancing,0,355.23,Plant Manager,1,0,2,86,17,140000,928xx,CA,13.64,100,0,7,1,58.9,203,Jan-2001,Feb-2018
Paid,316.83,9.93%,8 years,Credit card refinancing,0,77.23,Registered nurse,1,1,10,80,3,120000,349xx,FL,15.22,30,0,1,1,82.4,41,Jul-2014,Feb-2018
Paid,64.33,15.05%,< 1 year,Debt consolidation,0,22.24,Systems Administrator,15,0,0,77,5,102000,212xx,MD,18.84,170,0,1,3,91.8,178,Feb-2003,Feb-2018
Paid,361.45,6.08%,5 years,Credit card refinancing,0,56.75,DIVING SUPERVISOR,3,0,2,93,6,105000,234xx,VA,23.5,122,0,6,9,17.1,225,Mar-1999,Feb-2018
Paid,766.13,10.42%,10+ years,Credit card refinancing,0,297.43,associate director,14,0,0,53,17,105000,318xx,GA,22.01,147,0,0,0,45.6,179,Jan-2003,Feb-2018
Paid,375.02,16.02%,10+ years,Debt consolidation,1,199.36,Chief Electrical Inspecptor,9,0,2,89,5,116000,606xx,IL,14.11,110,0,1,0,44.2,252,Dec-1996,Feb-2018
Paid,151.88,6.72%,6 years,Car financing,1,26.13,Cook,16,0,0,59,14,25000,152xx,PA,16.51,31,0,1,0,11.6,233,Jul-1998,Feb-2018
Paid,634.57,20.00%,10+ years,Debt consolidation,3,388.89,General Manager,0,0,13,103,12,190000,762xx,TX,10.4,121,0,10,0,35.3,296,Apr-1993,Feb-2018
Paid,334.14,6.72%,10+ years,Debt consolidation,1,57.49,Police Officer,6,0,0,86,6,68000,445xx,OH,16.61,152,572,3,4,9.1,280,Aug-1994,Feb-2018
Paid,352.06,7.35%,10+ years,Debt consolidation,0,102.9,supervisor,3,0,1,18,13,134426,700xx,LA,10.61,143,0,0,1,11.4,480,Dec-1977,Feb-2018
Paid,1345.68,10.42%,2 years,Credit card refinancing,0,294.74,Plumbing Technician,1,0,2,90,11,120000,301xx,GA,16.04,91,0,3,0,2.1,155,Jan-2005,Feb-2018
Paid,976.31,11.99%,5 years,Debt consolidation,0,279.77,DEC Assessor/Mental Health Professional,12,0,0,92,6,96000,540xx,WI,12.71,173,0,4,2,85,198,Jun-2001,Feb-2018
Paid,236.18,6.72%,2 years,Debt consolidation,0,40.77,meat department,16,0,0,59,3,36000,853xx,AZ,4.38,10,2055,1,0,19,62,Sep-2012,Feb-2018
Paid,229.73,7.35%,10+ years,Debt consolidation,0,42.88,Teacher,12,0,2,17,6,59000,951xx,CA,21.91,156,0,2,5,33.4,320,Apr-1991,Feb-2018
Paid,396.04,6.72%,3 years,Credit card refinancing,0,81.66,Teacher,7,0,3,101,12,45000,605xx,IL,21.39,130,0,1,0,23.1,121,Feb-2007,Feb-2018
Paid,1101.45,21.45%,10+ years,Credit card refinancing,1,500.5,School business administrator,13,0,9,89,16,95000,027xx,MA,25.56,140,0,1,0,73.2,157,Nov-2004,Feb-2018
Paid,535.23,13.59%,10+ years,Credit card refinancing,0,253.68,Operations Research Analyst,6,0,0,63,11,128400,189xx,PA,34.24,172,0,2,0,99.4,200,Apr-2001,Feb-2018
Paid,410.76,10.91%,8 years,Credit card refinancing,0,108.61,Vendor Manager,4,0,2,80,13,76000,850xx,AZ,21.24,125,1062,5,0,4.1,464,Apr-1979,Feb-2018
Paid,616.83,7.97%,NA,Debt consolidation,0,123.97,NA,5,0,8,33,26,65000,346xx,FL,21.71,124,98,0,2,40.9,281,Jul-1994,Feb-2018
Paid,416.37,10.91%,10+ years,Credit card refinancing,1,110.31,Owner,7,1,2,57,5,95000,020xx,MA,14.21,181,0,1,4,62.7,253,Nov-1996,Feb-2018
Paid,119.61,13.59%,4 years,Credit card refinancing,0,38.05,Stylist,14,0,2,69,8,48000,112xx,NY,11.03,88,0,1,0,35.5,62,Aug-2010,Feb-2018
Paid,729.03,6.72%,5 years,Other,0,125.44,Oracle Database Admin,NA,0,0,54,6,120000,201xx,VA,10.08,31,0,1,0,20.9,77,Jul-2011,Feb-2018
Paid,54.85,16.02%,6 years,Medical expenses,1,19.94,SFP-Director,0,0,4,66,11,80000,902xx,CA,14.09,109,0,0,3,85.2,119,Jan-2008,Feb-2018
Paid,334.14,6.72%,1 year,Credit card refinancing,0,57.49,Materials Engineer,7,0,0,89,15,79000,210xx,MD,27.12,176,0,3,1,49.6,204,Dec-2000,Feb-2018
Paid,390.82,6.08%,1 year,Medical expenses,0,61.48,Barista,NA,0,0,47,7,90000,750xx,TX,19.88,151,0,0,0,73.4,175,May-2003,Feb-2018
Paid,303.01,6.72%,1 year,Debt consolidation,0,52.27,Assistant property manager,4,0,3,85,7,50000,750xx,TX,16.25,135,0,3,1,1.2,142,Feb-2006,Feb-2018
Paid,986.67,14.08%,4 years,Debt consolidation,0,282.65,Senior Auditor,2,0,5,97,17,69500,217xx,MD,13.76,37,0,3,0,46.3,90,Jun-2010,Feb-2018
Paid,1361.43,10.42%,7 years,Debt consolidation,0,250.49,Client Coordinator,1,0,0,39,6,43000,334xx,FL,18.39,78,0,1,0,30.3,197,Jul-2001,Feb-2018
Paid,498.6,19.03%,5 years,Debt consolidation,0,207.22,Social Work Case Manager II,1,1,8,55,6,87500,952xx,CA,19.76,91,0,1,0,69.8,216,Dec-1999,Feb-2018
Paid,1320.95,26.30%,NA,Credit card refinancing,0,889.78,NA,1,0,1,72,4,0,313xx,GA,NA,138,0,0,7,100.4,199,May-2001,Feb-2018
Paid,159.66,10.91%,10+ years,Debt consolidation,0,42.43,Administrative Assistant,17,0,1,32,6,70000,481xx,MI,26.85,58,0,4,3,95.4,156,Dec-2004,Feb-2018
Paid,617.6,7.97%,10+ years,Debt consolidation,0,123.97,manager,NA,0,1,26,5,65000,371xx,TN,17.08,148,0,0,4,96.1,282,Jun-1994,Feb-2018
Paid,447.3,5.32%,2 years,Debt consolidation,0,62.07,Shift Lead,15,0,2,NA,6,40000,856xx,AZ,7.86,134,0,0,3,18.3,162,Jun-2004,Feb-2018
Paid,375.72,6.72%,5 years,Credit card refinancing,0,73.92,Head Custodian,NA,0,2,NA,2,27000,805xx,CO,8.53,65,0,0,0,57.7,57,Jul-2012,Feb-2018
Paid,565.88,9.93%,10+ years,Credit card refinancing,0,229.5,Director of Educational Technology,4,0,6,47,21,105991,145xx,NV,31.31,173,0,2,2,29.4,162,Jul-2003,Feb-2018
Paid,279.73,23.88%,10+ years,Debt consolidation,0,185.71,Assembly,2,1,6,99,15,85000,641xx,MO,24.24,176,0,1,3,37,237,Mar-1998,Feb-2018
Paid,304.11,5.32%,6 years,Debt consolidation,0,47.28,Dispatcher,4,0,8,78,18,80000,212xx,MD,5.13,78,0,1,0,9.2,82,Feb-2011,Feb-2018
Paid,349.71,19.03%,3 years,Debt consolidation,1,198.23,Delivery Driver,7,0,5,84,9,60000,720xx,AR,18.64,173,0,4,0,11.5,120,Jul-2003,Feb-2018
Paid,288.33,5.32%,6 years,Debt consolidation,0,57.19,Science Teacher,4,0,2,34,8,67000,010xx,MA,6.3,135,0,1,1,8.9,181,Oct-2002,Feb-2018
Paid,234.39,16.02%,3 years,Credit card refinancing,0,124.6,Police Officer,0,0,5,72,5,75000,761xx,TX,22.38,84,0,0,4,46.7,86,Oct-2010,Feb-2018
Paid,259.39,7.97%,10+ years,Debt consolidation,0,52.07,Pastor,14,0,2,80,4,44000,546xx,WI,39.2,253,0,3,3,22.1,158,Nov-1996,Feb-2018
Paid,551.52,15.05%,NA,Debt consolidation,0,280.93,NA,20,0,1,NA,5,40000,454xx,OH,14.67,161,104,0,0,78.5,388,Aug-1985,Dec-2017
Paid,69.48,7.97%,1 year,Credit card refinancing,0,13.94,Technician,2,0,1,62,1,30000,270xx,NC,15.2,32,0,0,0,57.7,48,Dec-2013,Feb-2018
Paid,306.3,7.35%,2 years,Home improvement,0,57.17,Tour Guide,NA,0,5,45,11,40000,209xx,MD,11.73,208,0,1,0,21.5,193,Aug-2000,Feb-2018
Paid,303.57,20.00%,6 years,Home improvement,0,177.77,Mechanic,1,0,5,92,8,120000,980xx,WA,31.45,220,0,2,3,60.3,121,Aug-1999,Feb-2018
Paid,618.78,20.00%,NA,Debt consolidation,1,422.22,NA,NA,0,3,14,9,58560,917xx,CA,35.8,121,0,0,2,83.5,367,May-1987,Feb-2018
Paid,405.5,17.09%,4 years,Business,0,213.63,Owner,0,0,7,97,10,109992,223xx,VA,8.23,97,2453,7,0,0.9,36,Nov-2009,Feb-2018
Paid,1081.58,20.00%,10+ years,Debt consolidation,0,466.67,Teacher,5,0,1,129,9,80000,606xx,IL,22.8,252,0,1,0,69.4,152,Dec-1996,Feb-2018
Paid,835.02,10.42%,8 years,Other,1,324.17,Pharmacist,10,0,1,112,3,162838,749xx,OK,14.24,163,0,2,1,15.4,233,Apr-1993,Feb-2018
Paid,240.97,6.08%,2 years,Debt consolidation,0,37.83,Distribution Manager,4,0,1,46,11,95000,707xx,LA,12.53,104,363,1,1,21.4,121,Oct-2007,Feb-2018
Paid,332.24,13.59%,3 years,Debt consolidation,0,105.7,Audience Development Director,2,1,1,NA,6,75000,600xx,IL,18.06,163,0,0,0,94.2,146,Apr-2001,Feb-2018
Paid,280.46,11.99%,5 years,Debt consolidation,0,121.23,Csr,5,0,6,79,6,32000,381xx,TN,14.73,89,0,2,4,10.3,132,Dec-2006,Feb-2018
Paid,787.58,10.42%,6 years,Debt consolidation,0,202.61,Field Operations,1,2,3,93,5,106000,711xx,LA,12.28,24,0,4,0,39.2,89,Jul-2010,Feb-2018
Paid,149.1,5.32%,10+ years,Vacation,0,20.69,Wrapper operator,7,0,8,66,18,60000,716xx,AR,29.39,180,0,3,7,22.6,338,Oct-1989,Feb-2018
Paid,1026.88,10.91%,3 years,Credit card refinancing,0,271.53,Operator,7,0,2,70,12,150000,706xx,LA,23.26,139,0,2,2,63,184,Aug-2002,Feb-2018
Paid,289.26,9.93%,NA,Debt consolidation,0,108.13,NA,3,0,1,NA,11,135000,936xx,CA,9.83,149,0,0,1,59,445,Nov-1980,Dec-2017
Paid,751.52,10.42%,10+ years,Credit card refinancing,0,291.76,Branch Manager,1,0,2,90,4,168000,913xx,CA,9.22,151,0,2,1,28.9,383,Jan-1986,Feb-2018
Paid,215.96,13.59%,1 year,Debt consolidation,0,68.7,Sales Support manager,NA,1,1,NA,3,93000,301xx,GA,0.35,NA,0,0,0,15,127,May-2007,Feb-2018
Paid,492.15,12.62%,10+ years,Debt consolidation,0,147.23,machine operator,1,0,2,57,6,50000,331xx,FL,23.36,62,0,1,0,40.2,132,Dec-2006,Feb-2018
Paid,729.24,12.62%,10+ years,Debt consolidation,1,238.38,Fire Captain,0,0,1,51,8,160000,928xx,CA,12.41,145,818,0,7,23.8,325,Nov-1990,Feb-2018
Paid,455.64,6.72%,NA,Debt consolidation,0,78.4,NA,13,0,2,67,19,88000,087xx,NJ,38.54,165,0,2,0,21.6,431,Jan-1982,Feb-2018
Paid,630.77,17.09%,8 years,Debt consolidation,1,332.31,Carpenter,1,0,0,51,4,103000,900xx,CA,25.52,145,0,1,1,88.8,87,Nov-2005,Feb-2018
Paid,273.72,23.88%,1 year,Car financing,0,185.73,Optician,12,0,7,66,7,35000,294xx,SC,17.08,23,212,1,0,52.8,92,Apr-2010,Feb-2018
Paid,559.54,19.03%,2 years,Major purchase,0,317.17,Secretary,6,0,1,NA,2,35360,275xx,NC,0.92,NA,0,0,0,7.3,59,Jan-2013,Feb-2018
Paid,303.77,6.72%,4 years,Debt consolidation,0,52.27,RN,7,0,3,50,8,55000,327xx,FL,9.73,22,938,1,1,24.7,137,Jul-2006,Feb-2018
Paid,926.4,7.97%,9 years,Debt consolidation,0,185.97,Manger,2,0,1,NA,12,59800,075xx,NJ,9.23,NA,0,0,0,45.3,171,Sep-2003,Jan-2018
Paid,1215.04,6.72%,5 years,Business,0,209.07,GM,NA,0,0,NA,14,160000,926xx,CA,0.23,NA,0,0,0,4.4,157,Nov-2004,Feb-2018
Paid,759.41,6.72%,8 years,Other,0,130.67,IT Manager,0,0,1,NA,18,90000,981xx,WA,13.22,152,0,1,0,43.3,217,Nov-1999,Feb-2018
Paid,619.83,9.93%,3 years,Debt consolidation,1,231.7,Is coordinator,10,0,2,82,12,73000,016xx,MA,24.12,169,0,1,4,14.7,264,Dec-1995,Feb-2018
Paid,392.56,9.93%,7 years,Credit card refinancing,0,146.74,Supervisor,19,1,2,95,4,71000,992xx,WA,20.51,126,0,2,3,63.2,164,Apr-2004,Feb-2018
Paid,371.9,9.93%,< 1 year,Debt consolidation,0,139.02,Marketing Manager,8,0,2,85,13,65000,144xx,NY,19.18,161,0,2,1,7.5,136,Jul-2004,Feb-2018
Paid,426.9,10.42%,10+ years,Credit card refinancing,0,142.4,MCSA,13,0,1,53,6,60000,915xx,CA,16.6,200,0,1,1,81.1,236,Apr-1998,Feb-2018
Paid,162.72,11.99%,2 years,Other,1,46.63,STORE MANAGER,1,0,2,75,5,30000,782xx,TX,22.16,150,0,0,2,58.4,123,Mar-2004,Feb-2018
Paid,751.52,10.42%,10+ years,Debt consolidation,0,291.76,Secretary,8,0,5,82,24,103680,735xx,OK,12.44,174,0,2,6,27.1,242,Oct-1997,Feb-2018
Paid,255.09,10.42%,5 years,Home improvement,0,64.84,RT,4,0,1,84,4,70000,293xx,SC,14.54,28,0,3,2,0,97,Nov-2009,Feb-2018
Paid,1225.17,7.35%,3 years,Home improvement,0,228.67,Tax Manager,12,0,0,NA,11,75000,238xx,VA,11.81,266,0,0,0,49.4,321,Mar-1991,Feb-2018
Paid,818.42,15.05%,10+ years,Debt consolidation,0,282.98,Owner,5,0,1,66,4,76000,553xx,MN,21.87,153,0,2,1,84.9,161,Jul-2004,Feb-2018
Paid,682.52,15.05%,4 years,Debt consolidation,0,347.66,"VP, PM and Editorial Services",NA,0,0,69,5,155000,189xx,PA,20.85,164,0,1,3,98,182,Oct-2002,Feb-2018
Paid,1192.78,5.32%,6 years,Major purchase,0,165.51,"Manager, Program Contracts",0,0,3,NA,5,155000,751xx,TX,6.4,155,0,2,2,10.2,201,Mar-2001,Feb-2018
Paid,109.36,6.72%,10+ years,Debt consolidation,0,18.82,Program Analyst,15,0,2,62,8,68000,967xx,HI,22.54,195,0,4,5,1.9,121,Sep-2001,Feb-2018
Paid,1334.19,20.00%,1 year,Other,0,333.33,driver,0,1,4,NA,6,72000,973xx,OR,3.4,143,1663,0,1,54.7,326,Oct-1990,Feb-2018
Paid,318.86,10.42%,1 year,Credit card refinancing,0,81.04,Director,8,0,7,31,9,90000,551xx,MN,14.01,194,0,0,0,36.4,201,Mar-2001,Feb-2018
Paid,99.17,9.44%,10+ years,Medical expenses,0,26.75,Server,5,0,6,76,3,35000,961xx,CA,20.37,44,0,1,2,1.9,44,Apr-2014,Feb-2018
Paid,989.41,18.06%,7 years,Debt consolidation,0,350.65,Training Specialist,6,0,2,68,6,42000,973xx,OR,23.77,153,1026,1,1,40.2,207,Sep-2000,Feb-2018
Paid,817.93,9.44%,< 1 year,Debt consolidation,0,293.69,VP Data Services,1,0,2,50,9,160000,721xx,AR,17.12,184,0,2,0,79.8,203,Jan-2001,Feb-2018
Paid,393.45,12.62%,1 year,Debt consolidation,0,176.68,Security Site Supervisor,9,1,8,77,5,65000,954xx,CA,23.86,28,0,2,5,14.2,295,May-1993,Feb-2018
Paid,332.24,13.59%,10+ years,Other,0,105.7,Cleaning Tech,2,1,1,NA,3,42000,531xx,WI,3.86,91,0,0,0,42.6,68,Apr-2010,Feb-2018
Paid,337.92,14.08%,NA,Credit card refinancing,0,164.27,NA,7,0,5,NA,9,30000,149xx,NY,9.12,108,0,1,0,27.4,106,Dec-2008,Feb-2018
Paid,306.3,7.35%,5 years,Debt consolidation,0,57.17,Consultant,1,0,1,61,5,140000,337xx,FL,9.72,175,0,2,0,39.3,181,Nov-2002,Feb-2018
Paid,314.81,9.44%,10+ years,Debt consolidation,0,73.43,Manager,NA,1,0,NA,6,126000,930xx,CA,4.02,NA,0,0,1,80.2,350,Oct-1988,Feb-2018
Paid,1191.62,6.72%,< 1 year,Credit card refinancing,0,50.18,Resident Physician in Pathology,5,0,5,NA,7,71492,021xx,MA,8.48,NA,0,0,0,52.3,51,Sep-2013,Feb-2018
Paid,487.35,11.99%,10+ years,Credit card refinancing,1,139.88,Flight Attendant,1,1,4,115,9,109000,806xx,CO,9.65,94,0,3,0,55.4,255,Sep-1996,Feb-2018
Paid,179.71,10.91%,10+ years,Major purchase,0,47.52,Kitchen Manager,0,0,2,58,10,80000,945xx,CA,25.91,142,0,1,0,69.6,271,May-1995,Feb-2018
Paid,854.8,18.06%,< 1 year,Debt consolidation,0,491.63,Business Analyst,5,0,7,97,16,80000,902xx,CA,10.74,113,0,0,2,35.7,265,Nov-1995,Feb-2018
Paid,129.86,6.72%,1 year,Credit card refinancing,0,22.47,Merchandise Unloader,10,0,2,NA,3,35000,900xx,CA,5.32,NA,0,0,0,26.3,46,Feb-2014,Feb-2018
Paid,735.56,14.08%,3 years,Debt consolidation,0,240.92,Parish Life Coordinator,6,0,1,65,8,69000,548xx,WI,32.73,181,0,1,25,92.6,164,Nov-2002,Feb-2018
Paid,318.06,10.42%,1 year,Debt consolidation,0,81.04,Dispatch manager,11,0,3,NA,2,50000,782xx,TX,5.21,77,0,0,0,93.2,39,Jul-2011,Feb-2018
Paid,7623.33,9.44%,10+ years,Debt consolidation,0,53.91,Cable Installer,4,0,1,96,10,50000,445xx,OH,39.22,181,0,2,3,NA,288,Dec-1993,Dec-2017
Paid,160.46,10.91%,1 year,Major purchase,0,42.43,Logistics Coordinator,NA,0,0,104,2,25000,032xx,NH,4.08,124,0,0,0,4,75,Aug-2007,Feb-2018
Paid,547.66,16.02%,2 years,Debt consolidation,1,184.95,warehouse associate,3,0,4,41,5,24440,335xx,FL,43.01,67,0,0,5,16,86,Oct-2010,Feb-2018
Paid,364.52,6.72%,5 years,Credit card refinancing,0,62.72,Director,NA,0,2,NA,11,145000,940xx,CA,8.82,106,0,0,0,57.7,201,Mar-2001,Feb-2018
Paid,588.76,13.59%,6 years,Debt consolidation,0,279.05,Software Designer,4,0,3,69,10,86000,591xx,MT,30.65,126,25,2,0,35.6,130,Feb-2007,Feb-2018
Paid,458.46,15.05%,5 years,Debt consolidation,0,233.53,Market quality,14,0,2,53,12,73425,917xx,CA,24.74,143,0,3,3,54.9,145,Apr-1998,Feb-2018
Paid,91.79,21.45%,3 years,Other,0,41.71,Cashier,6,0,4,NA,5,26000,951xx,CA,32.13,27,0,1,0,52,482,Oct-1977,Feb-2018
Paid,357.83,5.32%,2 years,Debt consolidation,0,49.65,Manager,16,0,3,35,13,165000,773xx,TX,8.36,150,0,2,0,6.1,340,Aug-1989,Feb-2018
Paid,225.28,14.08%,NA,Credit card refinancing,0,109.51,NA,1,0,4,76,5,34725,254xx,WV,30.31,143,0,5,1,39.4,40,Jan-2006,Feb-2018
Paid,2514.21,6.08%,3 years,Major purchase,0,24.25,BDC Manager,3,0,2,40,4,54600,030xx,NH,3.93,118,0,3,2,6.6,148,Aug-2005,Feb-2018
Paid,455.61,11.99%,10+ years,Major purchase,1,130.55,Plumber,12,0,2,41,5,102000,216xx,MD,10.8,111,0,1,0,55.6,142,Feb-2006,Feb-2018
Paid,1081.58,20.00%,10+ years,Debt consolidation,0,466.67,Police Sgnt,8,0,2,82,12,92375,863xx,AZ,27.66,114,0,1,2,75.6,170,Oct-2003,Feb-2018
Paid,956.95,10.42%,10+ years,Debt consolidation,0,315.62,Registered Nurse,15,0,1,82,3,80000,972xx,OR,18.96,245,0,2,2,98,328,Aug-1990,Feb-2018
Paid,428.81,7.35%,6 years,Credit card refinancing,0,80.03,Teacher,4,0,1,68,8,38300,280xx,NC,28.3,94,100,1,1,65.4,133,Nov-2006,Feb-2018
Paid,298.19,5.32%,10+ years,Debt consolidation,0,41.37,VICE PRESIDENT,NA,1,0,27,5,80000,917xx,CA,17.24,155,0,0,0,40.1,85,Jan-2005,Feb-2018
Paid,19101.82,9.44%,2 years,Home improvement,0,250.68,registered nurse,9,1,5,55,11,100000,953xx,CA,4.96,81,0,3,3,44.7,148,Aug-2005,Feb-2018
Paid,308.8,7.97%,< 1 year,Credit card refinancing,0,61.99,Financial representative,17,0,3,110,11,62000,750xx,TX,26.16,135,0,1,4,38.7,125,Sep-2006,Feb-2018
Paid,561.08,15.05%,NA,Credit card refinancing,0,269.91,NA,1,0,1,66,12,77890,088xx,NJ,30.98,117,628,2,1,50.2,129,Feb-2007,Feb-2018
Paid,288.01,10.91%,2 years,Credit card refinancing,0,76.36,Teacher,17,0,0,62,4,25000,297xx,SC,23.96,17,187,1,0,46.5,172,Aug-2003,Feb-2018
